person,content
Anies,"Jakarta, CNN Indonesia -- Situasi politik di Indonesia masih menghangat menyambut perhelatan Pemilihan Umum (Pemilu) 2024. Berbagai macam isu terkait dukungan sebuah partai politik (parpol) terhadap bakal calon presiden (capres) tertentu terus menjadi perbincangan di tengah publik. Berikut sejumlah perkembangan situasi politik di Tanah Air dalam sepekan terakhir yang dirangkum CNNIndonesia.com Lihat Juga : PKB Buka Suara soal Isu Dekati PKS Gabung Koalisi Bareng Gerindra PDIP Respons Wacana Duet Emil-Ganjar Sekretaris Jenderal Partai Demokrasi Indonesia Perjuangan (PDIP) Hasto Kristiyanto mengatakan bahwa perjodohan antara Gubernur Jawa Barat Ridwan Kamil alias Emil dan Gubernur Jawa Tengah Ganjar Pranowo untuk berduet pada Pilpres 2024 hanya wacana publik. ""Itu merupakan hal yang bisa disampaikan ke publik menjadi bagian dari wacana publik yang jodoh-menjodohkan,"" kata Hasto di Sekolah PDIP, Lenteng Agung, Jakarta Selatan, Minggu (30/10). Ia menerangkan bahwa PDIP memiliki mekanisme terkait penetapan pasangan calon presiden dan wakil presiden yang akan diusung di pilpres 2024, yakni ditentukan oleh Ketua Umum Megawati Soekarnoputri. Cak Imin Sapa Prabowo Capres Ketua Umum Partai Kebangkitan Bangsa (PKB) Muhaimin Iskandar alias Cak Imin mengungkapkan alasan dirinya menyapa Ketua Umum Partai Gerindra Prabowo Subianto dengan sebutan ""calon presiden"" di acara ""PKB Road to Election 2024"", Minggu (30/10). Cak Imin menyebut sapaan itu merupakan penghormatan terhadap Prabowo. Ia merahasiakan rencana PKB dan Gerindra mendeklarasikan Prabowo sebagai capres. ""Tunggu pengumuman resminya, tetapi itu penghormatan tertinggi dari kami kepada tamu,"" kata Cak Imin di Istana Kepresidenan Jakarta, Senin (31/10). Lihat Juga : Alasan Megawati Belum Umumkan Capres PDIP Meski Sudah Kantongi Nama PKS Minta Cawapres Tuntas Sebelum Bicara Deklarasi Koalisi Juru Bicara Partai Keadilan Sejahtera (PKS) Muhammad Kholid meminta pembahasan terkait pasangan calon presiden dan calon wakil presiden untuk Pilpres 2024 segera dituntaskan. Pernyataan itu disampaikan Kholid merespons usulan Partai NasDem untuk mendeklarasikan koalisi antara NasDem, Demokrat, dan PKS pada 10 November mendatang. Menurutnya, sosok yang akan diusung sebagai capres-cawapres harus dituntaskan lebih dulu sebelum bicara terkait waktu deklarasi koalisi. ""Siapakah pasangan capres dan cawapres yang akan kita usung bersama. Tentu inilah yang harus kita tuntaskan terlebih dahulu, sebelum bicara timing atau waktu deklarasi,"" ucap Kholid dalam videonya, Selasa (1/11). Ia menyatakan PKS sedang memperjuangkan amanah Majelis Syuro PKS untuk mengusung nama mantan Gubernur Jawa Barat (Jabar) sekaligus Wakil Ketua Majelis Syuro PKS Ahmad Heryawan di Pilpres 2024. Namun, Kholid mengatakan partainya menghormati usulan partai lain, seperti Demokrat yang ingin mengusung Ketua Umum Partai Demokrat Agus Harimurti Yudhoyono (AHY). Dia mengatakan PKS terbuka membahas nama-nama yang hendak diusung menjadi capres atau cawapres secara rasional dan objektif dengan mengedepankan rasa kebersamaan serta kepentingan bangsa di atas kepentingan parpol. Klik untuk selanjutnya Jokowi Mengaku Dukung Prabowo BACA HALAMAN BERIKUTNYA HALAMAN : 1 2"
Luhut,"Jakarta, CNN Indonesia -- Menteri Koordinator Bidang Maritim dan Investasi Luhut Binsar Pandjaitan menyebut PT PLN (Persero) siap mengembangkan potensi energi bersih yang dimiliki Indonesia sebesar 437 gigawatt (GW). Dengan demikian, komitmen mempercepat transisi energi guna mencapai target net zero emission pada 2060 menjadi sangat mungkin dilakukan. ""Pak Darmawan (Direktur Utama PLN) menyebutkan dan mengingatkan saya bahwa hingga tahun 2060 potensi investasi energi terbarukan sekitar US$700 miliar. Jadi ini kue besar. Makanya saya sangat percaya diri bahwa Indonesia bisa mempercepat transisi energi, karena begitu banyak potensi yang bisa kita lakukan di negara ini, jika kita kelola dengan baik,"" ungkap Luhut dalam BNEF Summit di Nusa Dua, Bali, Sabtu (12/11). Dengan besarnya potensi EBT yang dimiliki Indonesia, Luhut menilai hal ini bisa menjadi peluang kerja sama bagi seluruh negara global untuk bersama menurunkan emisi karbon. ""Anda bisa melihat, Indonesia berkomitmen untuk net zero emission 2060 atau lebih cepat. Dan kembali, saya yakin kita bisa mewujudkan hal itu lebih cepat. Teknologi dan teamwork, dan kami belajar,"" kata Luhut. Pada kesempatan yang sama, Dirut PLN Darmawan Prasodjo menilai langkah transisi energi ini perlu dilakukan untuk menjamin masa depan anak bangsa. Darmawan menyatakan, hal itu juga menjadi nilai yang diusung PLN dalam komitmen transisi energi. ""Dalam hal ini PLN memutuskan bahwa kita punya komitmen penuh untuk melakukan itu. Kita melakukan bukan hanya karena ada perjanjian internasional. Bukan hanya karena suatu kebijakan. Kita melakukan itu karena kita betul-betul peduli,"" ujar Darmawan. Saat ini, PLN telah melakukan berbagai upaya dalam agenda transisi energi. Selain gencar membangun pembangkit berbasis EBT, PLN juga mendorong ekosistem kendaraan listrik hingga bisa menurunkan angka ketergantungan energi fosil di tengah tantangan target net zero emission dan krisis energi. ""Oleh karena itu, kita harus memastikan bahwa dalam waktu dekat, energi bersih akan menjamin ketahanan dan keterjangkauan energi,"" kata Darmawan. Lebih lanjut, Darmawan memberi contoh penggunaan gas alam sebagai salah satu strategi penting dalam transisi energi selain pada pengembangan EBT dalam jangka pendek. Sementara dalam jangka panjang, PLN berfokus pada pengembangan energi terbarukan skala besar yang dikombinasikan dengan penyimpanan energi dan interkoneksi. ""Kita sudah berhasil menghapus 13 GW pembangkit listrik batu bara dalam fase perencanaan. Artinya apa kita sudah bisa menghindari CO2 emisi sebesar 1,8 miliar ton selama 25 tahun,"" ujar Darmawan. Tak sampai di sana, PLN pun mengubah perencanaan pembangunan pembangkit batubara sebesar 1,1 GW menjadi berbasis energi bersih, dan 880 MW pembangkit batu bara yang dikonversi menjadi berbasis gas. ""Kita juga membangun RUPTL yang sangat agresif dalam menambahkan EBT sebesar 20.9 GW atau 51.6 persen penambahan pembangkit dari 2021-2030 itu berbasis EBT. Ini adalah RUPTL yang terhijau dalam sejarah PLN maupun dalam sejarah Indonesia,"" papar Darmawan. Ditambahkan, dari upaya tersebut tahun ini PLN mampu menurunkan emisi hingga 35 juta ton. Jika tidak ada upaya maksimal, emisi karbon bisa mencapai 240 juta ton. Darmawan menegaskan, yang terpenting adalah menjadikan seluruh upaya tersebut sebagai operasional yang efektif di lapangan. Karena itu, lanjutnya, perlu ada inovasi teknologi, pembiayaan, dan kebijakan yang memungkinkan energi terbarukan dikembangkan secara besar-besaran. PLN sendiri telah mengembangkan peta jalan yang komprehensif untuk mencapai net zero emission pada 2060. ""PLN berkomitmen penuh terhadap emisi nol bersih. Di masa lalu bisnis utama kami adalah menyediakan listrik bagi pelanggan, namun ke depan tugas utama PLN adalah menjaga lingkungan yang baik dan listrik menjadi salah satu produk bisnis perseroan,"" kata Darmawan. (rea)"
Luhut,"Jakarta, CNN Indonesia -- Menteri Koordinator Bidang Kemaritiman dan Investasi Luhut Binsar Panjaitan meyakini Konferensi Tingkat Tinggi (KTT) G20 akan memberikan banyak manfaat bagi Indonesia, khususnya di Bali. Menurut Luhut penyelenggaraan G20 akan memberikan kontribusi mencapai $US533 juta atau sekitar Rp7,5 triliun terhadap Produk Domestik Bruto Indonesia pada tahun 2022. Lihat Juga : Jokowi Akan Bertemu Biden di KTT G20, Bahas Isu yang Digodok 1,5 Tahun ""Sebagian besar akan berputar di Bali,"" kata Luhut dalam konferensi pers yang disiarkan secara daring, Sabtu (12/11). Diketahui, G20 akan digelar di Bali pada 15-16 November besok. Menurut Luhut dampak ekonomi dari G20 akan membangkitkan kembali gairah ekonomi Bali yang terdampak pandemi Covid-19 selama dua tahun terakhir. Apalagi, Bali jadi salah satu wilayah Indonesia yang paling terdampak pandemi. Oleh karena itu, ia berahrap G20 dapat mengobati luka yang mendalam itu. ""Kita tahu, selama pandemi kemarin Bali sangat menderita, sekarang kita berharap ini dapat mengobati luka yang mendalam selama dua tahun,"" jelas Luhut. Ia menambahkan konsumsi domestik yang didorong rangkaian G20 ini juga diperkirakan naik sampai Rp1,7 triliun. Selain itu, G20 juga membangkitkan serapan tenaga kerja lebih dari 33 ribu orang, terutama pada sektor transportasi, akomodasi, MICE (meetings, incentives, conventions, and exhibitions), dan UMKM. (dmi/ain)   Saksikan Video di Bawah Ini: VIDEO: Luhut: Besok, Persiapan KTT G20 Sudah 100 Persen"
Luhut,"Jakarta, CNN Indonesia -- Ketua Bidang Dukungan Penyelenggaraan Acara G20 Luhut Binsar Panjaitan meminta masyarakat Bali bisa bekerja dari rumah atau Work From Home (WFH) selama Konferensi Tingkat Tinggi (KTT) G20 berlangsung pekan depan. Selain itu, Luhut juga meminta sekolah-sekolah menggelar pembelajaran jarak jauh atau daring. ""Kami mendorong seluruh kegiatan bisa dilakukan dari rumah agar dilakukan dari rumah saja,"" ujar Luhut dalam konferensi pers yang disiarkan secara daring, Sabtu (12/11). ""Agar anak-anak juga selama beberapa hari bisa belajar secara daring dan karyawan dapat work from home bila itu masih dimungkinkan,"" ungkapnya menambahkan. Lihat Juga : Ganjil Genap Resmi Diterapkan di 10 Lokasi Bali Selama KTT G20 Kendati begitu, menurut Luhut pemerintah bukannya melarang warga Bali melakukan aktivitasnya selama G20. Luhut turut menyampaikan permohonan maaf apabila KTT G20 di Bali mengganggu kenyamanan warga Pulau Dewata. Ia mengatakan pemerintah tidak bermaksud membuat warga Bali sulit, namun hal ini tidak dapat dihindari. ""Kepada warga Bali saya mohon maaf bila sana sini terganggu akibat dari pelaksanaan kegiatan G20 ini,"" kata Luhut yang juga Menteri Koordinator Kemaritiman dan Investasi itu. Dalam kesempatan itu, Luhut meminta dukungan dan doa dari seluruh warga Indonesia agar G20 dapat berjalan lancar dan sukses. Menurut dia kesuksesan G20 juga akan membuat harum nama Indonesia di kancah dunia. ""Kami juga memohon doa dari seluruh masyarakat Indonesia agar gelaran acara KTT G20 ini dapat terlaksana dengan baik tanpa ada halangan atau apapun,"" pungkasnya. Lihat Juga : Pemerintah Masih Kaji Opsi WFH di Tengah Kenaikan Kasus Covid (dmi/DAL)   Saksikan Video di Bawah Ini: VIDEO: Luhut: Besok, Persiapan KTT G20 Sudah 100 Persen"
Luhut,"Jakarta, CNN Indonesia -- Ketua Bidang Dukungan Penyelenggaraan Acara G20 Luhut Binsar Panjaitan memastikan ada tiga kepala negara yang bakal absen pada Konferensi Tingkat Tinggi (KTT) G20 yang akan digelar 15-16 November. ""Saya kira ada 17 pemimpin yang akan tiba di sini mulai besok malam, tiga pemimpin tidak datang,"" kata Luhut dalam konferensi pers yang disiarkan secara daring, Sabtu (12/11). Lihat Juga : 18 Perusahaan Teken MoU di B20, Investasi Rp75T untuk RI Salah satu pemimpin yang dipastikan tak akan hadir adalah Presiden Rusia Vladimir Putin. Menurut Luhut Putin tak bisa hadir karena ada masalah yang harus diselesaikan di dalam negerinya. Kemudian, Presiden Brasil Jair Bolsonaro juga dipastikan tidak akan hadir. Pasalnya, saat ini di Brasil masih dalam masa transisi setelah Pemilu beberapa waktu lalu. Hasil pemilu Brasil memenangkan mantan presiden Luiz Inacio Lula da Silva. Luiz menang tipis dari Bolsonaro dengan masing-masing raihan 50,9 persen suara melawan 49,1 persen. ""Karena Brasil baru saja selesai pemilu, mereka tidak bisa hadir karena masalah transisi,"" ujar Luhut. Pemimpin lainnya yang tak bisa hadir yakni Presiden Meksiko Andres Manuel Lopez Obrador. Luhut mengatakan Presiden Meksiko memang tidak pernah keluar dari negaranya. ""Sepanjang yang saya tahu, presiden Meksiko tidak pernah keluar dari Meksiko. Jadi, itu tiga pemipin yang tidak akan hadir (dalam G20),"" papar Luhut yang juga Menteri Koordinator Bidang Kemaritiman dan Investasi itu. Lihat Juga : Putin Tak Hadir KTT G20 Bali, RI Tetap Upaya Damaikan Rusia-Ukraina Di sisi lain, Luhut memastikan Presiden Amerika Serikat Joe Biden dan Presiden China Xi Jinping akan hadir pada G20 nanti. ""Lainnya, saya kira jika melihat jumlah delegasinya masih cukup tinggi, diskusi juga berjalan baik. Saya senang presiden Amerika dan China akan hadir di sini dan kita lihat apa yang akan terjadi,"" tutur Luhut. ""Saya harap akan ada sesuatu yang terjadi dalam pertemuan di Bali,"" imbuhnya. (dmi/ain)   Saksikan Video di Bawah Ini: VIDEO: Luhut: Besok, Persiapan KTT G20 Sudah 100 Persen"
Luhut,"Jakarta, CNN Indonesia -- Menteri Koordinator Bidang Kemaritiman dan Investasi Republik Indonesia, Luhut Binsar Pandjaitan, meresmikan Pembangkit Listrik Tenaga Surya (PLTS) Terapung Waduk Muara Nusa Dua milik PLN Group. Kehadiran pembangkit berbasis energi baru dan terbarukan (EBT) dengan kapasitas 100 kilowatt-peak (kWp) ini akan turut mendukung keandalan pasokan listrik gelaran Konferensi Tingkat Tinggi (KTT) G20. Peresmian PLTS Terapung Waduk Muara Nusa Dua ini juga dihadiri Menteri Pekerjaan Umum dan Perumahan Rakyat Republik Indonesia, Basuki Hadimuljono, dan Direktur Utama PLN, Darmawan Prasodjo, beserta jajaran. Luhut mengatakan, pembangunan PLTS terapung ini merupakan wujud nyata Indonesia dalam transisi energi dengan membangun pembangkit berbasis EBT secara masif. Hal ini sejalan dengan komitmen Indonesia untuk mengurangi emisi karbon menuju net zero emission pada 2060. ""Kita akan membangun banyak sekali (PLTS). Ini hanya intermitten saja, untuk baseload-nya kita punya geothermal, hidro power, ada macam-macam. Indonesia punya 437 gigawatt (GW) potensi EBT, masih banyak ruang untuk terus bertambah,"" ungkap Luhut. Di sisi lain, Darmawan mengatakan PLTS Terapung Waduk Muara Nusa Dua ini bukan hanya sekadar showcase untuk KTT G20, melainkan simbol tidak ada lagi dilema energi di masa depan. Perubahan dari energi kotor menuju energi bersih perlu segera dilakukan untuk menciptakan bumi yang lebih baik di masa mendatang, serta biaya yang lebih murah. ""Upaya kami dalam menurunkan gas rumah kaca ini adalah upaya yang bukan hanya karena perjanjian internasional, bukan hanya kebijakan, because we do really care,"" kata Darmawan. Dia menjelaskan, PLTS yang terdiri dari 228 panel solarcell tersebut telah selesai dan berhasil diuji coba sejak awal Oktober melalui inovasi Smart Grid. Inovasi tersebut merupakan salah satu program dari transformasi PLN yang menggunakan teknologi sistem digital untuk memonitor dan mengelola pasokan energi listrik sesuai dengan kebutuhan beban. ""Di sini untuk apungnya dari buatan dalam negeri, frame-nya dari dalam negeri, semua peralatannya dalam negeri. Ke depan ini masih ada ruang kita membangun kapasitas nasional,"" papar Darmawan. Darmawan juga menegaskan komitmen PLN dalam transisi energi menuju Net Zero Emission pada 2060 dengan mengutamakan potensi alam yang berlimpah sekaligus menggerakkan perekonomian nasional. Karena menurutnya, dengan menggunakan produk lokal dalam pembangunan pembangkit, maka ekonomi Indonesia bisa ikut terangkat. ""Untuk transisi energi membutuhkan lebih dari US$700 miliar atau Rp10 ribu triliun. Kalau itu menjadi pangsa pasar produk luar negeri, ekonomi kita akan melambat, job creation-nya bukan di Indonesia, tetapi di negara-negara lain,"" tegas Darmawan. Melalui subholding PLN Indonesia Power, perseroan menyelesaikan proyek PLTS Terapung Waduk Muara Nusa Dua ini hanya dalam satu bulan dua minggu. PLTS terapung ini dibangun di atas area seluas 0,35 hektare atau 1 persen dari luas Waduk Muara Nusa Dua. Proyek ini merupakan penugasan pemerintah pada 19 Juli 2022. Pada September 2022 dilakukan sejumlah pekerjaan, mulai dari proses perizinan, konstruksi hingga sinkronisasi tahap pertama. PLTS Terapung Muara Nusa Dua mendapatkan sertifikat laik operasi (SLO) pada 28 Oktober 2022. ""Proyek PLTS ini juga wujud komitmen perseroan terhadap prinsip Environmental, Social and Governance (ESG) dalam menciptakan pembangunan ekonomi yang berkelanjutan,"" terangnya. Darmawan juga menyampaikan apresiasi kepada para stakeholder yang terlibat baik itu dari Kementerian Koordinator, Kementerian terkait, Gubernur Bali dan pihak-pihak lainnya yang telah berkontribusi aktif dalam pembangunan PLTS tersebut. ""Tugas PLN adalah memang menyediakan listrik. Tetapi di masa depan dengan adanya transisi energi, our main job is to take care the environment, sedangkan listrik adalah by product kami,"" tutup Darmawan. (rir)"
Luhut,"Jakarta, CNN Indonesia -- Menteri Koordinator Kemaritiman dan Investasi Luhut Panjaitan mengatakan Indonesia siap memproduksi baterai untuk 3 juta kendaraan listrik. Hal itu diungkapkan Luhut ketika memaparkan rencana pembangunan kawasan energi baru Kaltara Industrial Estate di acara 4th Indonesia Fintech Summit (IFS) 2022. ""Dulu kita hanya ekspor ini saja (bijih nikel), sekarang kita sudah masuk sini (besi dan baja), nanti kita akan berada di sini (baterai untuk kendaraan listrik). Kuartal III 2024 kita akan memproduksi lithium battery,"" kata Luhut, Kamis (10/11). Lihat Juga : Luhut Ungkap 'Strategi Kampungan' Jokowi Selamatkan RI dari Inflasi ""Kita akan (produksi) electric alumina dan yang paling penting kita akan produksi new energy battery yang ekuivalen dengan 3 juta electric vehicle (EV),"" sambungnya soal proyeksi industri Indonesia. Luhut dengan tegas mengatakan bahwa investasi di Kaltara Industrial Estate menyentuh US$132 miliar. Di kawasan tersebut, akan dibangun juga solar panel 10 GW hingga 11 ribu GW hydro power. ""Nanti Anda bilang ini masih angan-angan? Ndak, this is under construction. Panel pertama akan masuk produksi pada 2024. Nah, kita bangun 11 ribu GW hydro power, ini bukan 10 ribu. Kemarin saya cek ke kontraktornya 11 (ribu),"" jelas Luhut. Pembangunan kawasan industri hijau di Kaltara sudah dimulai sejak Desember 2021 lalu. Kawasan ini diklaim sebagai kawasan industri terintegrasi terbesar di dunia dengan luas hingga 30 ribu ha. ""(Investasinya) US$132 miliar di satu tempat. Siapa yang mau lawan kita? Ini ada hampir 30 ribu hektare, raksasa. Ini adalah game changer untuk Indonesia. Bisa hampir 200 ribu pegawai di sana,"" tegas Luhut.   (skt/agt)"
Luhut,"Jakarta, CNN Indonesia -- Menko Kemaritiman dan Investasi Luhut Panjaitan menyebut Jokowi sukses dalam meredam gejolak inflasi selama masa pemerintahannya.  Kesuksesan itu katanya, tak terlepas dari strategi kampungan yang diterapkan Jokowi. Strategi itu adalah menerapkan subsidi transportasi bagi pengangkutan barang dari daerah produksi ke tempat penjualan. Dengan subsidi, harga barang ditingkat konsumen bisa lebih murah. Lihat Juga : Luhut Ungkap Strategi Kampungan Jokowi Selamatkan RI dari Inflasi ""Anda lihat inflasi kita. Coba inflasi kita bisa kita turunkan, kenapa? Pengalaman presiden. Presiden bilang, 'pengalaman saya Pak Luhut, dari tempat produksi ke tempat penjualan, ini kan cost transportasi, ya subsidi saja itu. Jadi harga di sini (tempat produksi) sama di sini (tempat penjualan)',"" jelasnya dalam 4th Indonesia Fintech Summit (IFS) 2022, Kamis (10/11). Luhut mengatakan harusnya rakyat bangga dengan pencapaian itu. Pasalnya dengan strategi itu, inflasi benar-benar terkendali. ""Ya benar, turun sekarang inflasi kita,"" katanya Ia bahkan bergurau dengan menyindir Direktur PT Toba Sejahtera Pandu Sjahrir yang harus sekolah ke Stanford University hanya untuk belajar tentang tata cara mengendalikan inflasi. Dan dari sekolah itu katanya, Pandu hanya tahu inflasi bisa dikendalikan dengan menaikkan bunga acuan dari sisi perbankan. ""Sebenarnya ada hal-hal kampungan yang kita kerjakan, tapi it works. Jadi orang-orang yang sekolah kayak Pandu dia tahunya Bank Indonesia saja. Jadi ada yang non-Stanford juga bisa membuat pengaruh,"" ujarnya disambut tepuk tangan peserta yang hadir. Badan Pusat Statistik (BPS) mencatat inflasi tahunan sebesar 5,71 persen pada Oktober 2022 dibandingkan periode yang sama tahun sebelumnya (year on year/yoy). Tingkat inflasi ini lebih rendah jika dibandingkan dengan bulan sebelumnya, yakni 5,95 persen. Lihat Juga : Melihat Gaji Anthony Ginting Hingga Marcus Gideon Usai Jadi PNS Sementara, BPS mencatat pertumbuhan ekonomi Indonesia tembus 1,81 persen pada kuartal III 2022. Dengan realisasi itu, ekonomi Indonesia berhasil tumbuh 5,72 persen secara tahunan (year on year). Luhut juga sempat menyinggung soal pertumbuhan ekonomi Indonesia pada kuartal III 2022 yang menyentuh 5,72 persen. Menurutnya, banyak orang yang menganggap remeh ekonomi Indonesia yang solid. ""Orang kadang-kadang anggap enteng, banyak itu ekonom-ekonom dan pengamat asal bunyi (asbun) saja. Makanya kalau saya tantang, hei kau datang kemari, biarpun saya tentara bukan ekonom, saya ngerti-ngerti juga barang ini (pertumbuhan ekonomi),"" ujar Luhut.   (skt/agt)"
Luhut,"Jakarta, CNN Indonesia -- Menteri Koordinator bidang Kemaritiman dan Investasi Luhut Binsar Panjaitan memaparkan rencana pembangunan kawasan energi baru Kaltara Industrial Estate. Dalam 4th Indonesia Fintech Summit (IFS) 2022, Luhut mengatakan proyek tersebut telah menerima besaran investasi US$132 miliar. ""(Investasinya) US$132 miliar di satu tempat. Siapa yang mau lawan kita? Ini ada hampir 30 ribu hektare, raksasa. Ini adalah game changer untuk Indonesia. Bisa hampir 200 ribu pegawai di sana,"" kata Luhut, Kamis (10/11). Lihat Juga : Luhut Singgung Manfaat Besar Dana Desa: Banyak Ekonom Tak Paham Ia mengatakan dalam kawasan tersebut, Indonesia akan memproduksi electronic alumina sebanyak 3 juta ton. Ia menegaskan, hal paling penting adalah Indonesia akan memproduksi new energy battery yang ekuivalen dengan 3 juta electric vehicle (EV). ""Kita akan produksi juga solar panel. Nanti Anda bilang ini masih angan-angan? Ndak, this is under construction. Panel pertama akan masuk produksi pada 2024. Nah, kita bangun 11 ribu GW hydro power, ini bukan 10 ribu. Kemarin saya cek ke kontraktornya 11 (ribu),"" jelas Luhut. Selain itu, Luhut juga menceritakan ketika BBC mengatakan tokoh AS John Kerry sangat bangga dengan apa yang sudah dilakukan Indonesia, khususnya terhadap perubahan iklim. ""Saya punya tanggung jawab. Tadi saya interview di BBC, saya bilang 'posisi saya cuma mentor generasi muda Indonesia dan saya janji mereka akan memberikan hasil kelas dunia. This country (Indonesia) no ecek-cek country you know'. Ya biar keren sedikitlah,"" jelas Luhut disambut gelak tawa. Lihat Juga : Rugi Miliaran Jadi Alasan Bos The Good Dept PHK Karyawan Khusus soal kawasan industri hijau Kaltara, Luhut juga sempat menawarkan investasi kepada CEO Tesla Elon Musk. Luhut sempat bertemu langsung dengan Musk saat berkunjung ke Texas, Amerika serikat (AS), pada April lalu. Tindak lanjutnya adalah pertemuan antara Presiden Joko Widodo dan Musk di pabrik Space X pada pertengahan Mei. Pembangunan kawasan industri hijau di Kaltara sudah dimulai sejak Desember 2021 lalu. Kawasan ini diklaim sebagai kawasan industri terintegrasi terbesar di dunia dengan luas hingga 30 ribu ha.   (skt/dzu)"
Luhut,"Bali, CNN Indonesia -- Menteri Koordinator Bidang Kemaritiman dan Investasi Luhut Pandjaitan mengatakan bahwa Presiden Rusia Vladimir Putin dan Presiden Ukraina Volodymyr Zelensky tak akan menghadiri konferensi tingkat tinggi (KTT) G20 di Bali. ""Jadi, saya kira resmi sudah diberi tahu Presiden Rusia tidak datang, tapi diwakili oleh petingginya,"" kata Luhut usai mengunjungi Command Center di Mapolda Bali, Kamis (10/11). Ia menegaskan bahwa Jokowi sudah berkomunikasi langsung dengan Putin menjelang puncak KTT G20. ""Bapak Presiden sudah menyampaikan bahwa beliau bertelepon juga kepada Presiden Putin sebagai Ketua G20. Presiden tentu ingin mengakomodasi semua. Beliau berkomunikasi dengan semua pemimpin dan saya kira itu yang terjadi dan mungkin itu yang terbaik untuk kita semua,"" ucapnya. Pilihan Redaksi Presiden Rusia Putin Dipastikan Tak Hadiri KTT G20 Bali Luhut: Putin Tak Hadiri KTT G20 Bali, Hanya Mengirim Menlu Putin Absen, Dubes Ukraina Belum Bisa Pastikan Zelensky Hadir G20 Bali Menurut Luhut, Putin tak bisa hadir langsung di Bali kemungkinan karena ada kesibukan di dalam negerinya. ""Ya mungkin ada kesibukan dari Presiden Putin di dalam negeri dan kita juga harus hormati,"" tutur Luhut. Ketika ditanya Volodymyr Zelensky akan datang ke Bali, Luhut menyebut presiden Ukraina itu juga akan absen. ""Sama (tidak datang) juga mereka berdua. Mereka juga punya kesibukan yang kita harus hormati. Tapi Presiden (Jokowi) sudah melaksanakan fungsinya sebagai Ketua G20 untuk melakukan komunikasikan mencoba untuk membuat perdamaian,"" ujarnya. Luhut melontarkan pernyataan ini setelah Kepala Protokoler Kedubes Rusia di Jakarta, Yulia Tomskaya, memastikan bahwa Putin tak akan hadir secara langsung ke KTT G20 di Bali. ""Saya dapat memastikan (Menlu) Sergei Lavrov akan memimpin delegasi Rusia di G20. Program untuk Presiden Putin masih diproses. Ia kemungkinan hadir secara virtual,"" katanya. Sementara itu, Duta Besar Ukraina untuk RI, Vasyl Hamianin, sendiri belum dapat memberikan kepastian Zelensky akan datang atau tidak. Terlepas dari kehadiran Putin dan Zelensky, Jokowi dipastikan akan bertemu dengan sejumlah pemimpin negara anggota G20 di sela KTT, termasuk Presiden Amerika Serikat, Joe Biden. ""Itu menunjukkan suatu sukses ledership daripada Presidensi G20. Sampai hari ini, 17 kepala negara yang akan hadir,"" ujarnya. (kdf/has)   Saksikan Video di Bawah Ini: VIDEO: Efek Absennya Putin-Zelensky di G20 Tulisan ini merupakan bagian dari Fokus: ""Karpet Merah KTT G20"" Indonesia menggelar karpet merah bagi para pemimpin negara G20 yang akan mengikuti konferensi tingkat tinggi di Bali. Selama dua hari pada 15-16 November, para pemimpin akan membahas masalah ekonomi di tengah berbagai tantangan, termasuk konflik internasional. Biden Ketemu Jokowi di Bali: Good to See You Again Lihat 21 berita lainnya"
